adresse;lat;lon
Rue du Ranelagh, rue Raynouard;48.8537137;2.2773926
Rue Riquet, avenue de Flandre;48.8884395;2.37395826666667
Rue de Tolbiac, rue Nationale;48.8270179;2.3664849
Rue de Clignancourt, rue Doudeauville;48.8884009;2.3479972
Rue Nungesser et Coli, avenue de la Porte Molitor;48.8446734;2.2521948
Avenue de la Porte de Clignancourt, rue Francis de Croisset;48.8994669;2.34421776666667
Rue Daubenton, rue Geoffroy Saint-Hilaire;48.8415849;2.3558292
Rue du Cotentin, boulevard Pasteur;48.8390553666667;2.31656596666667
Rue de la Solidarité, rue David d'Angers;48.8828163;2.3894057
Rue la Boétie, rue du Faubourg Saint-Honoré;48.87284;2.3107332
Rue Saint-Jacques, rue Cujas;48.8473646;2.3436601
Rue du Jour, rue Rambuteau;48.8633706;2.3440813
Quai des Orfèvres, rue de Harlay;48.8557648;2.3425564
Rue du Temple, rue Michel le Comte;48.8618976;2.356922
Rue Vieille du Temple, rue de la Perle;48.859939;2.3607352
Boulevard Bourdon, rue Bassompierre;48.8508921;2.367276
Rue de la Montagne Sainte-Geneviève, rue Descartes;48.8474442;2.3485142
Rue Claude Bernard, rue Vauquelin;48.8402923;2.3460201
Rue Auguste Comte, avenue de l'Observatoire, place André Honorat;48.844274;2.337026
Rue de Buci, rue de l'Ancienne Comédie;48.8536645;2.3383857
Rue de Varenne, rue Vaneau;48.8549506;2.3199504
Rue de l'Université, avenue Franco-Russe;48.8605335;2.2986461
Avenue du Docteur Brouardel, alléeThomy Thierry;48.855826;2.2959411
Place Rio de Janeiro, rue de Lisbonne, rue de Monceau;48.8775302;2.310372475
Avenue Matignon, rue de Ponthieu;48.8699287;2.3119315
Rue Marbeuf, avenue George V;48.8667327;2.3013009
Rue du Rocher, rue de Monceau;48.8807416;2.3170527
Avenue Montaigne, rue Bayard;48.867659075;2.30771425
Avenue Montaigne, rue Clément Marot;48.8663919;2.3051153
Avenue Montaigne, place de la Reine Astrid;48.8652432666667;2.3030059
Rue Blanche, rue Jean-Baptiste Pigalle;48.8778564;2.3319307
Rue de la Rochefoucauld, rue d'Aumale;48.8786543;2.3345307
Rue du Faubourg Saint-Denis, rue de Metz;48.8709596;2.3532949
Cours de Vincennes, avenue du Trône;48.848092;2.399194
Rue de Rennes, rue de Vaugirard;48.8470504666667;2.32697436666667
Avenue Ernest Reyer, rue Edmond Rousse;48.8223979;2.3239111
Rue de la Tour d'Auvergne, rue Milton;48.8793363;2.3427941
Rue Berger, rue Pierre Lescot;48.8610208;2.3477461
Boulevard de Grenelle, rue du Commerce;48.848978;2.2977937
Rue Cardinet, rue Lemercier;48.8902524;2.3172175
Rue de Crimée, rue Botzaris;48.8795794;2.3895058
Rue de Rivoli, rue des Bourdonnais;48.85962132;2.34481172
Rue de Charonne, rue de Lappe;48.8528255;2.3745038
Boulevard Saint-Michel, rue Serpente;48.85185495;2.3433429
Avenue d'Italie, rue du Tage;48.8222105;2.3585178
Avenue de Ségur, avenue de Suffren;48.8478999;2.3061508
Place Saint-Thomas d'Aquin, rue Saint-Thomas d'Aquin;48.8560317;2.327245
Rue des Plantes, rue Antoine Chantin;48.8275976;2.3209948
Avenue des Ternes, avenue Niel;48.8786461;2.2942209
Rue de Charenton, boulevard de Reuilly;48.8388872666667;2.38932596666667
Avenue Albert Bartholomé, rue André Theuriet;48.8284792;2.2966449
Rue du Faubourg Saint-Antoine, rue de la Forge Royale;48.8504504;2.3801128
Rue de l'Ourcq, rue Léon Giraud;48.8882844;2.3843007
Rue Bobillot, place Paul Verlaine, rue Vandrezanne;48.8274399;2.352029
Avenue Pierre Mendès France, rue Paul Klee;48.8388997;2.36993095
Rue Mayran, rue Rochambeau;48.8771176;2.3457401
Boulevard Saint-Jacques, rue Ferrus;48.8317078;2.3408724
Rue du Borrégo, rue du Télégraphe;48.8727304;2.399251
Avenue Kléber, avenue des Portugais;48.8712666666667;2.29329093333333
Boulevard Raspail, rue Huyghens;48.8414875;2.3297751
Place Jeanne d'Arc, place Souham;48.8292967;2.3682423
Rue de la Sablière, rue Hippolyte Maindron;48.8320682;2.3222406
Rue Pernety, rue de l'Ouest;48.8347682;2.31686
Rue Saint-Dominique, rue Cler;48.8592274;2.3051352
Rue Petitot, rue des Fêtes;48.8766088;2.3925128
Rue Raymond Losserand, rue Pierre Larousse;48.8306854;2.3117493
Boulevard Victor, avenue de la Porte de Sèvres;48.8360199333333;2.27817163333333
Rue Linois, rue Emeriau;48.8476853;2.2841359
Rue de Vaugirard, place Adolphe Chérioux;48.8395224;2.30114693333333
Rue Merlin, rue Duranti;48.8609801;2.3851317
Rue de Tolbiac, rue du Chevaleret;48.8298819490051;2.37547850035143
Place de la République, rue du Faubourg du Temple;48.8677606;2.3643364
Rue du Moulin de la Vierge, rue Decrès;48.8326702;2.3144866
Rue Saint-Denis, rue Sainte-Apolline;48.8692465;2.3523917
Rue Cortambert, rue Nicolo;48.8601468;2.2781075
Place Denfert-Rochereau, rue de Grancey;48.8340769;2.3309203
Avenue Ferdinand Buisson, avenue Georges Lafont, avenue Félix d'Herelle;48.8349813;2.2551291
Boulevard Murat, rue Daumier;48.8392013;2.2647302
Rue Pergolèse, rue Marbeau;48.8736993;2.2817627
Rue des Poissonniers, rue Myrha;48.8867071;2.3507436
Boulevard de la Chapelle, rue Caplat;48.8840862;2.35241835
Quai de la Mégisserie, Pont Neuf;48.8584826;2.3424643
Avenue d'Italie, rue de Tolbiac;48.826185;2.3572626
Avenue de Saint-Ouen, rue Navier;48.895556;2.3282949
Boulevard Mortier, place de l'Adjudant Vincenot;48.8705559333333;2.40866593333333
Rue Saint-Charles, rue Varet;48.8400846;2.2798354
Rue d'Antin, avenue de l'Opéra;48.86875845;2.33311695
Rue Brisemiche, rue du Cloître Saint-Merri;48.8590518;2.3514115
Rue des Pyrénées, rue du Retrait;48.8677917;2.3962354
Rue Lamarck, rue Carpeaux;48.8909513;2.3314221
Rue de la Goutte d'Or, rue des Islettes;48.8851422;2.3507852
Rue de Panama, rue Léon;48.8876222;2.3534917
Rue Riquet, rue Pajol;48.8899235;2.3630948
Rue des Poissonniers, rue Championnet;48.8951114;2.3529252
Rue Curnonsky, rue Raymond Pitet;48.8903246;2.2961426
Rue de Belleville, rue Piat;48.8734835;2.3831002
Rue du Chevaleret, rue Clisson;48.8332783;2.369658
Rue de Dunkerque, rue de Saint-Quentin;48.87973805;2.3559495
Rue de Belleville, rue Jules Romains;48.8725304;2.3785449
Boulevard de la Villette, rue de Sambre et Meuse;48.87435735;2.3741762
Rue Mathis, rue Archereau;48.8910811;2.3737192
Rue Curial, rue Mathis;48.8913515;2.3722417
Boulevard Murat, place de la Porte Molitor;48.8453547;2.2575332
Rue de Wattignies, rue de Fécamp;48.8351827;2.3987647
Rue des Orteaux, rue de la Réunion;48.8568741;2.3999944
Rue des Pyrénées, rue Vitruve;48.8576312;2.4038934
Rue du Clos, rue Saint-Blaise;48.8577499;2.4075757
Cours de Vincennes, rue des Maraîchers;48.8475619333333;2.40777356666667
Rue Olivier Métra, rue de l'Ermitage;48.8727653;2.3942092
Rue des Haies, passage Josseaume;48.8545711;2.4030605
Place des Ternes, avenue de Wagram;48.8784558;2.29844775
Boulevard Haussmann, avenue de Messine;48.8752814;2.31530205
Rue de la Victoire, rue Saint-Georges;48.8751492;2.3371452
Boulevard de la Tour Maubourg, rue de l'Université;48.8611198;2.3102809
Rue Ordener, rue du Poteau;48.89261;2.3437906
Avenue d'Italie, rue Vandrezanne;48.8283279;2.356611
Place de la Bourse, rue Notre-Dame des Victoires, rue Réaumur;48.8690063;2.3421068
Place de l'Opéra, avenue de l'Opéra;48.8700729;2.3325517
Rue de la Paix, rue Danielle Casanova;48.8683166;2.3302706
Place Blanche, rue Blanche;48.8836163;2.3324084
Boulevard de Ménilmontant, rue de Tlemcen;48.8641696333333;2.38615826666667
Place de l'Opéra, boulevard des Capucines;48.8706543;2.33230735
Quai de Jemmapes, rue Alibert;48.8710176;2.3659221
Rue Cantagrel, rue Eugène Oudiné;48.8262393;2.3776007
Rue Piat, rue des Envierges;48.8714621;2.3860226
Place de la République, boulevard du Temple;48.8664897;2.3648013
Place de la Porte de Saint-Cloud, avenue Georges Lafont;48.83749435;2.2568162
Quai d'Orléans, rue Jean du Bellay;48.8527237;2.3533322
Rue d'Avron, boulevard Davout;48.8534855;2.4105158
Rue Albert, rue Jean Fautrier;48.8258016;2.371827
Rue Léon Frot, rue de la Roquette;48.8585346;2.3836681
Rue Drouot, boulevard Haussmann;48.8719981;2.3400532
Avenue de France, rue Raymond Aron;48.8344579;2.3731375
Quai de Gesvres, rue Saint-Martin;48.8567219;2.3489342
Rue de Vaugirard, rue Guynemer;48.8486644;2.3325752
Rue de Grenelle, rue de Bellechasse;48.8564712;2.3211157
Place d'Anvers, boulevard de Rochechouart;48.882794;2.3445279
Place de la Bastille, rue de Lyon;48.852813;2.36919755
Rue des Saints-Pères, rue de Lille;48.8576193;2.3327512
Avenue Secrétan, boulevard de la Villette;48.8825145;2.3703614
Avenue de Flandre, rue de l'Argonne;48.8943154;2.3817076
Boulevard Davout, rue Saint-Blaise;48.8562548;2.409997
Avenue Marceau, rue Galilée;48.870952;2.2975075
Boulevard Suchet, avenue Ingres;48.8573396666667;2.26471436666667
Avenue Courteline, boulevard périphérique intérieur;48.8439904020143;2.4138313971506
Rue du Faubourg Saint-Martin, rue du Château d'Eau;48.8717605333333;2.35717573333333
Boulevard Lefebvre, rue Jean Sicard;48.8290427;2.2989614
Boulevard Saint-Michel, rue Soufflot;48.847338;2.3408341
Boulevard Henri IV, rue Castex;48.852223;2.36594995
Rue Daunou, rue de la Paix;48.869556;2.3315516
Rue de Courcelles, avenue Stéphane Mallarmé;48.8875527;2.29471655
Rue de la Harpe, rue de la Huchette;48.8532442;2.3445887
Boulevard de Magenta, rue de Lancry;48.870536;2.36120865
Avenue de Versailles, rue Wilhem;48.8453084;2.2715954
Rue Caulaincourt, rue Joseph de Maistre;48.8866859;2.33255283333333
Allée de Longchamp, allée de la Reine Marguerite;48.86759804;2.2508458
Boulevard des Filles du Calvaire, rue des Filles du Calvaire;48.8631014;2.3667344
Rue Marx Dormoy, rue du Département;48.8868319;2.3596321
Rue des Poissonniers, rue Marcadet;48.8904672;2.3514506
Boulevard Ney, rue Charles Hermite;48.8986177;2.3642982
Rue du Dessous des Berges, rue Eugène Oudiné, rue de Patay;48.8256119;2.3747632
Rue Jeanne d'Arc, rue de Domrémy, rue de Patay;48.8286314;2.3699147
Rue des Poissonniers, rue Doudeauville;48.8882958;2.3515404
Rue Mouffetard, rue de l'Epée de Bois;48.8414434;2.3496366
Rue Linné, rue des Boulangers;48.8461163;2.3545259
Quai Saint-Bernard, rue Cuvier;48.846846;2.3609481
Boulevard de Clichy, rue Caulaincourt;48.8847104666667;2.32955163333333
Boulevard Sérurier, rue David d'Angers;48.8813283;2.3966895
Rue Lecourbe, villa Thoréton;48.8374219;2.2850613
Rue d'Auteuil, rue Michel-Ange;48.8479916;2.2641167
Boulevard Voltaire, rue de Montreuil;48.8504127571429;2.3925378
Rue du Plateau, rue des Alouettes;48.8779302;2.3855458
Rue de la Brèche aux Loups, rue de la Durance;48.8378649;2.394425
Rue Clovis, rue Descartes;48.846162;2.3490982
Esplanade Max Guedj, rue Balard;48.8407878;2.2779349
Rue Perrée, rue Eugène Spuller;48.8643759;2.3618135
Avenue de Saint-Ouen, rue de la Jonquière;48.8930061;2.3274236
Rue de Ménilmontant, rue Henri Chevreau;48.8686637;2.3896284
Avenue de Clichy, passage Petit Cerf;48.8929794;2.3160172
Place de Wagram, boulevard Malesherbes;48.8873793;2.3047399
Avenue Jean Jaurès, sente des Dorées;48.8887566;2.39313405
Avenue de la Porte de Bagnolet, avenue Cartellier, avenue Ibsen;48.8647574;2.4121044
Rue la Boétie, rue d'Artois;48.8721542;2.3090607
Boulevard des Invalides, rue de Varenne;48.856168;2.3150233
Rue Boulard, rue Daguerre;48.8341217;2.3291381
Rue Petit, rue Georges Auric;48.8853231;2.3850833
Boulevard de l'Hôpital, rue Pinel;48.8345661;2.3577985
Rue Monsieur Le Prince, rue Racine;48.8499448;2.3399882
Avenue Foch, avenue de Malakoff;48.8731614;2.2844361
Rue Vaucanson, rue du Vertbois;48.8672969;2.3568082
Avenue de Choisy, rue Baudricourt;48.8236767;2.3618793
Rue Falguière, rue Bargue;48.8370855;2.3106522
Rue Masseran, rue Eblé;48.8491315;2.3138458
Rue des Rosiers, rue Vieille du Temple;48.8579012;2.3578608
Quai des Célestins, pont Marie;48.8533327;2.3578164
Boulevard Berthier, rue Albert Roussel;48.8912578;2.3062501
Rue de Rivoli, rue de Marengo;48.8614866666667;2.33912686666667
Rue Reynaldo Hahn, rue Paganini;48.8513016;2.4118841
Rue Myrha, rue Affre;48.8872771;2.3554522
Boulevard Auguste Blanqui, rue Corvisart;48.8296927;2.3494316
Avenue de Friedland, rue du Faubourg Saint-Honoré;48.8749612;2.3053835
Place Saint-Michel, pont Saint-Michel;48.8537909;2.3442925
Avenue de Clichy, rue Brochant;48.8905967;2.3201848
Rue d'Alésia, villa d'Alésia;48.82872;2.3242922
Rond-point du pont Mirabeau, quai André Citroën;48.8461241;2.27718388
Rue d'Amsterdam, rue de Londres;48.8778593;2.3269497
Rue des Petits Champs, rue Sainte-Anne;48.8669887;2.3358764
Rue Radziwill, rue des Petits Champs;48.8661063;2.3396537
Boulevard de Magenta, rue de Nancy;48.87202695;2.3597928
Rue Saint-Julien le Pauvre, rue Galande;48.8520836;2.3466045
Rue des Saints-Pères, rue Perronet;48.8551102;2.3307623
Boulevard de la Villette, rue La Fayette;48.8826727;2.3698584
Rue Compans, rue Henri Ribière;48.8761542;2.3949151
Rue du Faubourg Saint-Denis, rue Cail;48.8828527;2.3590344
Rue Montgallet, rue de Reuilly;48.8445084;2.3899385
Rue de Ménilmontant, rue Hélène Jakubowicz;48.8702161;2.3972144
Avenue de la Porte des Poissonniers, rue du Professeur Gosset;48.9014381;2.3519722
Rue Monge, rue Larrey;48.843004;2.3521901
Place de la Madeleine, rue Royale;48.8692559;2.3238947
Rue de Courcelles, boulevard de Courcelles;48.8791465;2.3031146
Avenue Marc Sangnier, rue Wilfrid Laurier;48.8262605;2.3062598
Rue Réaumur, rue des Petits Carreaux;48.8673701;2.3473075
Boulevard de l'Hôpital, rue Jeanne d'Arc;48.8365766;2.3592953
Quai Anatole France, rue de la Légion d'Honneur;48.860779;2.3253111
Rue Jussieu, rue Cuvier;48.8448283;2.3569847
Avenue Hoche, rue du Faubourg Saint-Honoré;48.8765534;2.3017001
Boulevard Voltaire, rue Léon Frot;48.8528012;2.38856365
Rue d'Alsace, rue des deux Gares;48.878365;2.358432
Place du Maréchal de Lattre de Tassigny, route de Suresnes;48.87154325;2.2741206
Rue de Rivoli, rue de Castiglione;48.8653278666667;2.32728386666667
Boulevard Bourdon, boulevard Morland;48.84745505;2.365659825
Place Saint-Ferdinand, rue Brunel;48.8779639;2.2880972
Rue de Châteaudun, rue Taitbout;48.876175;2.3353568
Rue de la Colonie, rue de la Fontaine à Mulard;48.8239425;2.3502341
Rue d'Alésia, rue Didot;48.8305307;2.3192594
Rue de Sèvres, rue Vaneau;48.8484202;2.3205421
Rue Popincourt, rue de la Roquette;48.8567821;2.3778584
Rue du Faubourg Poissonnière, rue Richer;48.8740226;2.3479115
Rue des Archives, rue Rambuteau;48.8600747;2.3568796
Rue de Turbigo, rue du Temple;48.8668075;2.36193235
Rue du Faubourg Saint-Denis, rue Demarquay;48.8812671;2.3581003
Boulevard Malesherbes, rue de Lisbonne;48.8777831;2.3163071
Rue Saint-Dominique, rue Amélie;48.8596471;2.307343
Quai Malaquais, rue Bonaparte;48.8577271;2.3353448
Rue de Vaugirard, rue d'Assas;48.8478164;2.3295628
Boulevard Beaumarchais, rue des Arquebusiers;48.8592518;2.367673
Allée de Longchamp, route de Sèvres à Neuilly;48.8637152;2.239884
Place de la Nation, rue du Faubourg Saint-Antoine;48.84854055;2.394822675
Avenue Parmentier, rue Saint-Ambroise;48.8619987;2.3769823
Rue d'Avron, rue Tolain;48.8523258;2.4040265
Place de la Bastille, rue de la Roquette;48.8532033;2.3696736
Rond-point de la Chapelle, rue Raymond Queneau;48.8953347;2.3596693
Place de la Porte de Saint-Cloud, avenue de Versailles;48.8379851;2.257574
Boulevard des Italiens, rue Le Peletier, rue Favart;48.8716411;2.3380623
Avenue de la Grande Armée, rue d'Argentine;48.87514995;2.29041255
Place de la Madeleine, rue Tronchet;48.87082835;2.32503595
Avenue de la Porte de Saint-Ouen, boulevard Ney;48.8977437;2.3289669
Rue du Louvre, rue Montmartre;48.8673275;2.3439549
Place du Costa Rica, rue de Passy, rue Benjamin Franklin;48.8585236;2.2845608
Rue Vivienne, boulevard Montmartre;48.871724;2.3416094
Boulevard Pasteur, rue de l'Armorique;48.8403066;2.3148577
Rue Monge, rue Censier;48.8398269666667;2.3513507
Boulevard Soult, avenue de Saint-Mandé;48.84426486;2.41016536
Rue du Vieux Colombier, rue Bonaparte;48.8512993;2.3328947
Boulevard Haussmann, rue du Havre;48.8737665;2.32702995
Boulevard Davout, rue Paganini;48.8513146;2.41116403333333
Quai François Mitterrand, Pont du Carrousel;48.8601121;2.3333523
Boulevard Soult, avenue Courteline;48.8442716;2.4104617
RUE GALLIENI - RUE DE BELLEVUE;48.83552107299169;2.230750295879202
QUAI ALPHONSE DE GALLO - AVENUE DU MARECHAL JUIN;48.832438026535335;2.22763620036205
AVENUE LE JOUR SE LEVE - QUAI DU POINT DU JOUR;48.83384190550409;2.26119866712712
ALLEE DU FORUM;48.82981363714973;2.2349312177245806
PLACE CHARLES DE GAULLE;48.82586079194112;2.1897818539617337
23 RUE DE LA JUSTICE;48.822161290120526;2.198835894954432
18 RUE DE MARNES;48.82822525838608;2.1838571847681427
PLACE CHARLES DE GAULLE;48.82697332486964;2.1886431661475214
AVENUE HENRI DALSELME / RUE DES ACACIAS;48.79046716393768;2.2267969544132957
14 RUE MICHEL VIGNAUD;48.78852421692196;2.232886610955496
RUE HENRI ETLIN / ROUTE DU TRONCHET;48.79383457865785;2.219480407881808
RUE HENRI ETLIN;48.79463622734686;2.221728161404944
AVENUE ROGER SALENGRO - AVENUE TALAMON;48.805414733563865;2.1838339629234897
PLACE DU MARCHE;48.80868391569051;2.188689704238486
1456 AVENUE ROGER SALENGRO;48.80995360859393;2.1880021503953726
174 GRANDE RUE;48.820696351522464;2.2012172887501493
PLACE DU 11 NOVEMBRE;48.82375730788514;2.2085817731569533
RUE DE VILLE D AVRAY / RUE DES CAVES DU ROI;48.82569981674848;2.206820705685857
74 GRANDE RUE - RUE DE L EGLISE;48.82437713277472;2.2111668960864006
1 PARVIS CHARLES DE GAULLE;48.82424848393816;2.212877280538701
20 RUE TROYON;48.82594017999486;2.227146732153592
PONT DE SEVRES;48.82801726346148;2.225115337278678
32 ROUTE DU PAVE DES GARDES;48.81171352177133;2.211488241231662
RUE DE SEVRES / CHEMIN DESVALLIERES;48.82606658137768;2.19784290201763
RUE DE LA GARENNE - RUE DES POSTILLONS;48.81529798910162;2.2107951781737056
ALLEE DES CARRIERES;48.82548820361729;2.2957556812646507
RUE DES PEUPLIER -  RUE ENFANT DU PARADIS;48.83258583117367;2.2564985993928026
PARC DES GLACIERES;48.82980900939239;2.2402986046879327
11 RUE DE CLAMART;48.83102214808773;2.243598802968432
QUAI GEORGES GORSE;48.823524540458415;2.242720761191808
12 RUE LARMEROUX;48.81712801296096;2.281147832189653
37 RUE D'AGUESSEAU;48.843314009375845;2.236658851824357
145 AVENUE JEAN-BAPTISTE CLEMENT;48.841152225248926;2.2289740036469112
160 ROUTE DE LA REINE;48.8406771104236;2.229009604555259
RESIDENCE BELLE-FEUILLE;48.83898518731966;2.241448267686836
RESIDENCE BELLE-FEUILLE;48.838457926438224;2.2416073478355543
RESIDENCE BELLE-FEUILLE;48.83824048619462;2.241841221662658
STADE LE GALLO;48.83635125267906;2.226601085931472
AVENUE DU MARECHAL JUIN;48.83349437576229;2.235858397007851
ROND-POINT DU GENERAL DE GAULLE;48.78652583536155;2.223771895700506
2 RUE LOUIS DARDENNE;48.82031304866664;2.2859310310350374
RUE MARCEL BONTEMPS;48.825467883303496;2.24198565463047
ALLEE DU VIEUX PONT DE SEVRES;48.82921400662552;2.234267475397058
36 RUE SAINT-DENIS;48.845701942732646;2.2322379368710954
85 AVENUE JEAN-BAPTISTE CLEMENT;48.84477547439487;2.2342560294417955
4 AVENUE CHARLES DE GAULLE;48.846698437843386;2.236754894458153
39 RUE DE LA REPUBLIQUE;48.80776659055691;2.235981467028375
41 RUE DU CHATEAU;48.84419350472329;2.2497214459470314
2 RUE SALOMON REINACH;48.84268947840548;2.248817863863328
PLACE DE L'EUROPE;48.842256468156286;2.2507258042828098
ROND-POINT ANDRE MALRAUX;48.84049915899292;2.247768008458469
21 RUE DE L'EST;48.84069542208576;2.244645943372119
15 RUE DE LA BELLE-FEUILLE;48.83701171378306;2.24371872270363
18 AVENUE EDOUARD VAILLANT;48.83685635755356;2.2534507557924424
200 BOULEVARD JEAN JAURES;48.83339122560661;2.2435414607287547
45 RUE DE MEUDON;48.82959851196516;2.2421241146806903
